Sentence #,Word,Tag
5,â€¢,O
5,Involved,O
5,in,O
5,end,O
5,to,O
5,end,O
5,implementation,O
5,through,O
5,development,B-SKILL
5,UAT,B-SKILL
5,&,O
5,Production,B-SKILL
5,deployment,I-SKILL
5,lifecycle,I-SKILL
5,stages,O
5,of,O
5,IAM,B-SKILL
5,solutions.,O
5,â€¢,O
5,Pro-active,O
5,Monitoring,O
5,and,O
5,supporting,O
5,the,O
5,environment.,O
5,Proficient,O
5,in,O
5,service,O
5,incident,O
5,and,O
5,change,O
5,management,O
5,lifecycle.,O
5,â€¢,O
5,Expertise,O
5,in,O
5,providing,O
5,the,O
5,customization,O
5,solutions,O
5,with,O
5,in,O
5,IAM,B-SKILL
5,as,O
5,per,O
5,the,O
5,client,O
5,requirement.,O
5,â€¢,O
5,Experienced,O
5,in,O
5,transitioning,O
5,the,O
5,IAM,B-SKILL
5,business,O
5,from,O
5,Onshore,O
5,to,O
5,Offshorevia,O
5,remotely.,O
5,â€¢,O
5,Working,O
5,with,O
5,the,O
5,team,O
5,to,O
5,design,O
5,and,O
5,develop,O
5,IAM,B-SKILL
5,integrations,O
5,and,O
5,solutions.,O
5,â€¢,O
5,Defining,O
5,technical,O
5,and,O
5,business,O
5,requirements,O
5,for,O
5,IAM,B-SKILL
5,solutions.,O
5,â€¢Interacting,O
5,with,O
5,customers,O
5,team,O
5,members,O
5,and,O
5,on-shore,O
5,consultants,O
5,to,O
5,develop,O
5,IAM,B-SKILL
5,solutions.,O
5,â€¢Experience,O
5,with,O
5,working,O
5,with,O
5,IAM,B-SKILL
5,products,O
5,is,O
5,highly,O
5,desirable-,B-SKILL
5,SailPoint.,I-SKILL
5,â€¢Experience,O
5,Hands,O
5,on,O
5,experience,O
5,on,O
5,Active,O
5,Directory,O
5,Mainframe,O
5,Windows,O
5,systems.,O
5,â€¢Experience,O
5,in,O
5,client,O
5,facing,O
5,role,O
5,in,O
5,understanding,O
5,the,O
5,requirement,O
5,and,O
5,successfully,O
5,handling,O
5,the,O
5,team,O
5,in,O
5,meeting,O
5,the,O
5,project,O
5,deliverables.,O
5,â€¢,O
5,Experienced,O
5,in,O
5,on,O
5,boarding,O
5,the,O
5,applications,O
5,and,O
5,understanding,O
5,the,O
5,requirement,O
5,of,O
5,Stakeholder,O
5,of,O
5,the,O
5,application,O
5,to,O
5,manage,O
5,the,O
5,business.,O
5,â€¢,O
5,Experienced,O
5,in,O
5,preparing,O
5,the,O
5,artifacts,O
5,templates,O
5,for,O
5,Project,O
5,and,O
5,managing,O
5,the,O
5,SLA,B-SKILL
5,deliverables,O
5,to,O
5,mitigate,O
5,deliverable,O
5,of,O
5,the,O
5,level,O
5,of,O
5,Process.,O
5,.,O
5,As,O
5,a,O
5,project,O
5,lead,O
5,responsible,O
5,for,O
5,weeklyand,O
5,monthly,O
5,Metrix,O
5,SLA,B-SKILL
5,report,O
5,and,O
5,audit,O
5,and,O
5,spoc,O
5,for,O
5,team,O
5,meeting.Reviewing,O
5,quarterly,O
5,and,O
5,yearly,O
5,and,O
5,updating,O
5,Product,O
5,Handbook,O
5,and,O
5,planning,O
5,the,O
5,allocation,O
5,the,O
5,teammembers,O
5,in,O
5,each,O
5,shift.,O
5,spoc,O
5,for,O
5,artifact,O
5,related,O
5,to,O
5,project,O
5,and,O
5,maintaining,O
5,the,O
5,record.,O
5,.,O
5,Ensuring,O
5,team,O
5,every,O
5,week,O
5,to,O
5,update,O
5,their,O
5,Time,O
5,sheet,O
5,to,O
5,avoid,O
5,bill,O
5,of,O
5,customer,O
5,end..,O
5,.,O
5,Assiting,O
5,team,O
5,to,O
5,handle,O
5,the,O
5,all,O
5,kind,O
5,of,O
5,request,O
5,before,O
5,it,O
5,get,O
5,escalated,O
5,to,O
5,next,O
5,level,O
5,or,O
5,client.,O
5,Every,O
5,month,O
5,preparing,O
5,MSR,O
5,report,O
5,and,O
5,havingmeeting,O
5,delivery,O
5,head,O
5,and,O
5,Project,O
5,manager,O
5,and,O
5,stakeholder,O
5,and,O
5,onsite,O
5,client,O
5,manager.,O
5,.,O
5,Weekly,O
5,call,O
5,with,O
5,onsite,O
5,team,O
5,and,O
5,Dev,O
5,team,O
5,and,O
5,other,O
5,application,O
5,support,O
5,team,O
5,to,O
5,address,O
5,the,O
5,issue,O
5,and,O
5,before,O
5,it,O
5,reach,O
5,to,O
5,escalation.,O
5,Managing,O
5,team,O
5,with,O
5,leaves,O
5,and,O
5,action,O
5,plan,O
5,for,O
5,the,O
5,pending,O
5,task.,O
5,ANZ,B-ORG
5,Technology,I-ORG
5,Ltd,I-ORG
5,Bangalore,O
5,Role.,O
5,System,B-ROLE
5,Analystwith3.2,I-ROLE
5,yearsâ€™,O
5,Experience,O
5,@,O
5,ANZ,B-ORG
5,(From,O
5,28,O
5,May,O
5,2013,O
5,to,O
5,15,O
5,July,O
5,2016),O
5,Company,O
5,Profile.,O
5,This,O
5,project,O
5,is,O
5,focused,O
5,on-boarding,O
5,ANZ,O
5,systems,O
5,to,O
5,(Identity,B-SKILL
5,IQ,I-SKILL
5,â€“,O
5,SailPoint)in,B-SKILL
5,Developing,B-SKILL
5,Identity,I-SKILL
5,Management,I-SKILL
5,(SailPoint,B-SKILL
5,IdentityIQ),I-SKILL
5,Provisioning,O
5,and,O
5,De-Provisioning/Identity,O
5,Workflows,O
5,Access,O
5,ManagementBAC,O
5,(Role-Based,B-SKILL
5,Access,I-SKILL
5,Control),I-SKILL
5,Certification,O
5,Compliance,O
5,and,O
5,Auditing,B-SKILL
5,Technologies,O
5,User,B-SKILL
5,Acceptance,I-SKILL
5,Testing,I-SKILL
5,in,O
5,Enterprise,O
5,System.,O
5,Roles,O
5,and,O
5,Responsibilitiesâ€“,O
5,Working,O
5,as,O
5,Identity,B-SKILL
5,and,I-SKILL
5,Access,I-SKILL
5,Management,I-SKILL
5,Designer/Technical,O
5,consultant,O
5,with,O
5,overall,O
5,professional,O
5,experience,O
5,in,O
5,banking,O
5,domain,O
5,encompassing,O
5,a,O
5,wide,O
5,range,O
5,of,O
5,skill,O
5,set,O
5,in,O
5,Identity,B-SKILL
5,and,I-SKILL
5,Access,I-SKILL
5,Management,I-SKILL
5,space,O
5,(IAM).,B-SKILL
5,IdentityIQ,B-SKILL
5,(6.1,O
5,6.2,O
5,and,O
5,7.1),O
5,installation,O
5,and,O
5,patching.,O
5,Hands,O
5,on,O
5,experience,O
5,in,O
5,SailPoint,B-SKILL
5,7,O
5,Installation,O
5,&,O
5,Configuration.,O
5,Application,O
5,On-boarding,O
5,(DelimitedFileConnector/ParseRule/JDBC),B-SKILL
5,Aggregation/Refresh/Policy,O
5,and,O
5,Custom,O
5,Task,O
5,creation,O
5,as,O
5,per,O
5,clientâ€™s,O
5,requirement,O
5,Buildmap,O
5,Pre-iterate,O
5,Customization,O
5,rule,O
5,implementation,O
5,and,O
5,Population,O
5,Creation.,O
5,Policy,B-SKILL
5,Violation,I-SKILL
5,(SOD,B-SKILL
5,Entitlement/Advance,O
5,Policy,O
5,Violation).,O
5,Certificate,O
5,creation,O
5,for,O
5,Manager/Application,O
5,group,O
5,and,O
5,Certificate,O
5,Exclusion,O
5,Rule.,O
5,Automatic,O
5,Certificate,O
5,creation,O
5,scheduling(by,O
5,Rule),O
5,and,O
5,manipulation,O
5,Account,O
5,flag,O
5,setting,O
5,and,O
5,icon,O
5,creation,O
5,UI,B-SKILL
5,customization,I-SKILL
5,RBAC(Role,B-SKILL
5,Based,B-SKILL
5,Access,I-SKILL
5,Control),I-SKILL
5,â€“,O
5,detected,O
5,role,O
5,logic,O
5,implementation,O
5,SailPoint,B-SKILL
5,IdentityIQ,I-SKILL
5,projects,O
5,integration,B-SKILL
5,SailPoint,B-SKILL
5,IdentityIQ,I-SKILL
5,feature,O
5,testing,B-SKILL
5,(UAT),B-SKILL
5,Provisional,O
5,Business/IT,O
5,Role,O
5,Creation,O
5,Testing,B-SKILL
5,SailPoint,B-SKILL
5,IdentityIQ,I-SKILL
5,user,O
5,on-boarding,O
5,process,O
5,creationLCM,O
5,troubleshooting,O
5,Provisioning,O
5,user,O
5,in,O
5,AD/LDAP/JDBC,B-SKILL
5,Presented,O
5,session,O
5,on,O
5,User,O
5,Access,O
5,Certification,O
5,and,O
5,Access,O
5,Governance,O
5,Conducted,O
5,internal,O
5,SailPoint,B-SKILL
5,Training,O
5,programs,O
5,Experience,O
5,in,O
5,Access,O
5,Review/Certification,O
5,process.,O
5,Experience,O
5,in,O
5,Requirement,O
5,gathering,O
5,from,O
5,business,O
5,and,O
5,developing,O
5,application,O
5,onboarding,O
5,(LDAP,B-SKILL
5,AD,O
5,based,O
5,apps,O
5,Delimited,O
5,files),O
5,to,O
5,IIQ.,B-SKILL
5,Experience,O
5,in,O
5,Release,O
5,Management,O
5,activities,O
5,(Change,O
5,management,O
5,prepare,O
5,run,O
5,book,O
5,for,O
5,prod,O
5,implementation.,O
5,Experience,O
5,in,O
5,Information,O
5,security,O
5,application,O
5,remediation,O
5,projects,O
5,worked,O
5,on,O
5,closing,O
5,audit,O
5,gap,O
5,as,O
5,per,O
5,information,O
5,security,O
5,standards,B-SKILL
5,Role,I-SKILL
5,Base,I-SKILL
5,Access,I-SKILL
5,Management,I-SKILL
5,(RBAC),I-SKILL
5,and,O
5,SOD/policy,B-SKILL
5,review,O
5,development,O
5,of,O
5,IAM,B-SKILL
5,(Identity,B-SKILL
5,and,I-SKILL
5,Access,I-SKILL
5,Management),I-SKILL
5,and,O
5,BRD,B-SKILL
5,(Business,I-SKILL
5,Requirement,I-SKILL
5,Document),I-SKILL
5,documents.,O
5,Experience,O
5,in,O
5,the,O
5,end,O
5,to,O
5,end,O
5,Project,O
5,life,O
5,cycle,O
5,(SDLC),B-SKILL
5,involving,O
5,information,O
5,gathering,O
5,Analysis,O
5,&,O
5,design,O
5,and,O
5,Build,O
5,&,O
5,Implementation,O
5,phase.,O
5,Experience,O
5,in,O
5,working,O
5,with,O
5,various,O
5,vendors/consultants,O
5,(EY,B-ORG
5,PWC,B-ORG
5,Wipro).,B-ORG
5,Work,O
5,with,O
5,Business,O
5,stakeholders,O
5,to,O
5,understand,O
5,technical,O
5,aspects,O
5,of,O
5,the,O
5,requirement,O
5,and,O
5,advise,O
5,on,O
5,feasibility,O
5,of,O
5,the,O
5,change.,O
5,Effort,O
5,estimation,O
5,of,O
5,changes.,O
5,Complexity,O
5,analysis,O
5,of,O
5,list,O
5,of,O
5,applications,O
5,and,O
5,change,O
5,requests,O
5,parked,O
5,for,O
5,each,O
5,release.,O
5,Developing,O
5,high,B-SKILL
5,level,I-SKILL
5,Design,I-SKILL
5,for,O
5,the,O
5,requirements.,O
5,Development,B-SKILL
5,and,O
5,Unit,B-SKILL
5,Testing.,I-SKILL
5,Track,O
5,on,O
5,the,O
5,project,O
5,progress,O
5,in,O
5,development,O
5,phase.,O
5,Provide,O
5,support,O
5,to,O
5,QA,B-SKILL
5,team,O
5,during,O
5,UAT.,B-SKILL
5,Update,O
5,deployment,O
5,run,O
5,books/Release,O
5,notes,O
5,and,O
5,support,O
5,release.,O
5,Working,O
5,on,O
5,streamlining,O
5,Application,O
5,Onboarding,O
5,process,O
5,from,O
5,all,O
5,aspects,O
5,of,O
5,project,O
5,via,O
5,LEAN,B-SKILL
5,events.,O
5,Collaborate,O
5,with,O
5,parallel,O
5,projects,O
5,running,O
5,on,O
5,IIQ,O
5,to,O
5,have,O
5,detailed,O
5,understanding,O
5,of,O
5,BAU,O
5,transitions.,O
5,Ensured,O
5,100%,O
5,compliance,O
5,with,O
5,certification,O
5,closures,O
5,and,O
5,adhere,O
5,to,O
5,ANZ,B-ORG
5,policies.,O
5,Contributed,O
5,in,O
5,updating,O
5,SOP,B-SKILL
5,on,O
5,timely,O
5,basis,O
5,for,O
5,any,O
5,changes,O
5,in,O
5,existing,O
5,documents.,O
5,Providing,O
5,support,O
5,and,O
5,troubleshooting,O
5,userâ€™s,O
5,issues,O
5,in,O
5,IIQ,B-SKILL
5,tool,O
5,while,O
5,performing,O
5,the,O
5,access,O
5,review.,O
5,And,O
5,Taking,O
5,a,O
5,conference,O
5,call,O
5,with,O
5,all,O
5,business,O
5,Stake,O
5,Holders,O
5,for,O
5,their,O
5,respective,O
5,applications,O
5,to,O
5,onboard,O
5,the,O
5,target,O
5,application,O
5,into,O
5,production,O
5,phase.,O
5,Ensuring,O
5,all,O
5,application,O
5,&,O
5,users,O
5,are,O
5,covered,O
5,under,O
5,review,O
5,with,O
5,defined,O
5,RBAC,B-SKILL
5,Worked,O
5,on,O
5,IIQ,B-SKILL
5,on,O
5,team,O
5,to,O
5,test,O
5,the,O
5,application,O
5,cases,O
5,before,O
5,onboarded,O
5,to,O
5,production.,O
5,Implemented,O
5,the,O
5,Proactive,O
5,access,O
5,Management,O
5,via,O
5,IIQ,B-SKILL
5,Project,O
5,â€“,O
5,Managing,O
5,Application,O
5,Access.,O
5,Infosys.,B-ORG
5,Ltd,O
5,Bangalore,O
5,Role:,O
5,Senior,B-ROLE
5,Analyst,I-ROLE
5,with,O
5,2.2,O
5,year,O
5,Experience.,O
5,(06,O
5,April,O
5,2011,O
5,to,O
5,27,O
5,May,O
5,2013),O
5,Company,O
5,Profile,O
5,Providing,O
5,L2,B-SKILL
5,technical,I-SKILL
5,support,I-SKILL
5,for,O
5,ING,O
5,applications,O
5,exchange,O
5,servers,O
5,and,O
5,database.,O
5,Service,O
5,Portfolio:ING,O
5,is,O
5,based,O
5,on,O
5,a,O
5,ticketing,O
5,system,O
5,â€“,O
5,Manage,O
5,Now,O
5,and,O
5,Service,O
5,Now.,O
5,Most,O
5,of,O
5,the,O
5,applications,O
5,are,O
5,web,O
5,based.,O
5,The,O
5,process,O
5,essentially,O
5,entails,O
5,setting,O
5,up,O
5,specific,O
5,access,O
5,for,O
5,new,O
5,ING,O
5,employees.,O
5,This,O
5,process,O
5,raises,O
5,a,O
5,â€œProblem,O
5,Ticketâ€,O
5,through,O
5,Help,O
5,Now,O
5,that,O
5,typically,O
5,comprises,O
5,of,O
5,multiple,O
5,task,O
5,requests.,O
5,Roles,O
5,and,O
5,Responsibilities,O
5,Responsible,O
5,for,O
5,daily,O
5,operational,O
5,support,O
5,of,O
5,INGâ€™s,O
5,ID,O
5,Access,O
5,Management,O
5,and,O
5,Infrastructure,O
5,Terminations,O
5,processes.,O
5,ID,O
5,requests,O
5,include,O
5,any,O
5,request,O
5,for,O
5,a,O
5,login,O
5,ID,O
5,to,O
5,an,O
5,ING,O
5,system,O
5,or,O
5,application.,O
5,This,O
5,includes,O
5,user,O
5,login,O
5,IDs,O
5,(Active,O
5,Directory),O
5,mainframe,O
5,IDs,O
5,login,O
5,IDs,O
5,to,O
5,access,O
5,INGâ€™s,O
5,business,O
5,applications.,O
5,In,O
5,reviewing,O
5,every,O
5,ID,O
5,request,O
5,for,O
5,appropriateness,O
5,to,O
5,ensure,O
5,adherence,O
5,to,O
5,INGâ€™s,O
5,security,O
5,policies,O
5,and,O
5,guidelines;,O
5,including,O
5,SOX,O
5,compliance.,O
5,A,O
5,summary,O
5,of,O
5,SCTâ€™s,O
5,responsibilities,O
5,include:,O
5,Ownership,O
5,of,O
5,approval,O
5,process,O
5,for,O
5,privilege,O
5,access,O
5,to,O
5,ensure,O
5,security,O
5,compliance,O
5,Operational,O
5,execution,O
5,of,O
5,the,O
5,ID,O
5,access,O
5,approval,O
5,process,O
5,Responsibilities,O
5,from,O
5,Security,O
5,Fulfillment,O
5,side,O
5,mainly,O
5,includes,O
5,three,O
5,kind,O
5,of,O
5,tasks,O
5,need,O
5,to,O
5,Complete,O
5,based,O
5,on,O
5,the,O
5,request,O
5,for,O
5,all,O
5,the,O
5,application,O
5,like,O
5,Create,O
5,New,O
5,User,O
5,Modification,O
5,of,O
5,Existing,O
5,User,O
5,and,O
5,Deleting,O
5,or,O
5,Revoking,O
5,User,O
5,access.,O
5,Troubleshooting,O
5,and,O
5,helping,O
5,out,O
5,the,O
5,user,O
5,to,O
5,get,O
5,access,O
5,to,O
5,the,O
5,requested,O
5,application.,O
6,Sending,O
6,communications,O
6,to,O
6,employees,O
6,once,O
6,the,O
6,access,O
6,is,O
6,created.,O
6,Getting,O
6,users,O
6,information,O
6,from,O
6,Active,O
6,Directory.,O
6,Responsible,O
6,for,O
6,the,O
6,adherence,O
6,to,O
6,fulfill,O
6,the,O
6,request,O
6,with,O
6,in,O
6,the,O
6,SLA,O
6,period.,O
6,Effective,O
6,in,O
6,interacting,O
6,with,O
6,the,O
6,client,O
6,and,O
6,resolving,O
6,user,O
6,access,O
6,issues,O
6,through,O
6,email,O
6,and,O
6,telephone,O
6,communication.,O
6,Effective,O
6,in,O
6,training,O
6,New,O
6,Process,O
6,Executives.,O
6,Realizing,O
6,and,O
6,identifying,O
6,the,O
6,BEST,O
6,PRACTISE,O
6,and,O
6,sharing,O
6,the,O
6,new,O
6,updates,O
6,with,O
6,the,O
6,team.,O
6,Maintaining,O
6,the,O
6,Attendance,O
6,Tracker,O
6,and,O
6,Issue,O
6,Tracker.,O
6,OTHER,O
6,INTERESTS,O
6,Playing,O
6,Carom,O
6,and,O
6,badminton,O
6,listening,O
6,music,O
6,Cricket,O
6,PERSONAL,O
6,PARTICULARS,O
6,Father,O
6,Name:,O
6,Abdul,B-PER
6,Khuddus,I-PER
6,My,O
6,Name:,O
6,Abdul,B-PER
6,Azeez,I-PER
6,Date,O
6,of,O
6,Birth:,O
6,07th,O
6,May,O
6,1989,O
6,Gender:,O
6,Male,O
6,Languages,O
6,Known:,O
6,English,O
6,kannada,O
6,Hindi,O
6,and,O
6,Urdu,O
6,Marital,O
6,Status:,O
6,Single,O
6,Nationality:,O
6,Indian,O
6,Passport:,O
6,Yes,O
6,DECLARATION,O
6,I,O
6,hereby,O
6,declare,O
6,that,O
6,the,O
6,information,O
6,furnished,O
6,above,O
6,is,O
6,TRUE,O
6,to,O
6,the,O
6,best,O
6,of,O
6,my,O
6,knowledge.,O
6,I,O
6,am,O
6,also,O
6,confident,O
6,of,O
6,my,O
6,ability,O
6,to,O
6,work,O
6,in,O
6,a,O
6,team.,O
6,Date:29/06/2018,O
6,Place:,O
6,Bangalore,O
6,(Abdul,B-PER
6,Azeez),I-PER
6,12,O
6,ROGAN,O
6,ST.,O
6,MAHARLIKA,O
6,VILLAGE,O
6,TAGUIG,O
6,CITY,O
6,NCR,O
6,1632,O
6,Â·,O
6,9.31E+09,O
6,abdulmojebhadjiatie,O
6,f,O
6,@gmail.com,O
6,Â·,O
6,Result,O
6,oriented,O
6,IT,O
6,professional,O
6,and,O
6,capable,O
6,of,O
6,working,O
6,under,O
6,presser.,O
6,To,O
6,obtain,O
6,a,O
6,position,O
6,within,O
6,IT,O
6,business,O
6,industry,O
6,where,O
6,I,O
6,can,O
6,maximize,O
6,my,O
6,management,O
6,skills,O
6,and,O
6,utilize,O
6,my,O
6,experience,O
6,in,O
6,the,O
6,field,O
6,of,O
6,application,O
6,development,O
6,and,O
6,training.,O
6,EXPERIENCE,O
6,JANUARY,O
6,2013,O
6,MAY,O
6,2015,O
6,DATA,B-ROLE
6,CONTROLLER,I-ROLE
6,PHILHEALTH,B-ORG
6,INSURANCE,I-ORG
6,REGIONAL,O
6,OFFICE,O
6,ARMM,O
6,Provide,O
6,technical,O
6,support,O
6,to,O
6,non,O
6,IT,O
6,employees,O
6,like,O
6,printer,O
6,installation,O
6,computer,O
6,set,O
6,up,O
6,etc.,O
6,Processed,O
6,over,O
6,100,O
6,support,O
6,requests,O
6,weekly,O
6,for,O
6,technical,O
6,assistance,O
6,on,O
6,wide,O
6,range,O
6,of,O
6,issues,O
6,related,O
6,to,O
6,Membership,O
6,and,O
6,Contribution,O
6,Inform,O
6,ation,O
6,System.,O
6,JUNE,O
6,2015,O
6,SEPTEMBER,O
6,2017,O
6,DEVELOPPER,O
6,VSO,B-ORG
6,INSURANCE,I-ORG
6,Develop,O
6,VSO,O
6,Integrated,O
6,Information,O
6,and,O
6,Accounting,O
6,Management,O
6,System,O
6,in,O
6,which,O
6,the,O
6,company,O
6,is,O
6,currently,O
6,using.,O
6,OCTOBER,O
6,2017,O
6,CURRENT,O
6,DATE,O
6,PROGRAMMER,O
6,NOVA,B-ORG
6,SOLUTIONS,I-ORG
6,(PHIL.),I-ORG
6,INC.,I-ORG
6,Full-stack,B-SKILL
6,developer,O
6,for,B-SKILL
6,web,I-SKILL
6,application,I-SKILL
6,in,O
6,various,O
6,Singapore,O
6,government,O
6,agencies.,O
6,Maintain,O
6,legacy,O
6,applications,O
6,development,O
6,by,O
6,the,O
6,company.,O
6,EDUCATION,O
6,DECEMBER,O
6,2012,O
6,BACHELOR,O
6,OF,O
6,SCIENCE,O
6,IN,O
6,INFORMATION,O
6,TECHNOLOGY,O
6,MAJOR,O
6,IN,O
6,BUSINESS,O
6,SOFTWARE,O
6,DEVELOPMENT,O
6,MIN,O
6,DANAO,O
6,STATE,O
6,UNIVERSITY,O
6,MARAWI,O
6,CITY,O
6,CUM,O
6,LAUDE,O
6,1.67,O
6,-92%,O
6,LEGIBILITY,O
6,CERTIFICATE,O
6,SEPTEMBER,O
6,2014,O
6,CIVIL,O
6,SERVICE,O
6,EXAMINATION,O
6,PROFESSIONAL,O
6,CERTIFICATE,O
6,NO.,O
6,13,O
6,146123,O
6,2,O
6,SKILLS,O
6,JAVA,B-SKILL
6,(J2EE),I-SKILL
6,JAVA,B-SKILL
6,CORE,I-SKILL
6,JAVASCRIPT,B-SKILL
6,HTML,B-SKILL
6,ORACLE,B-SKILL
6,DATABASE,I-SKILL
6,SPRING,B-SKILL
6,MVC,I-SKILL
6,STRUTS,B-SKILL
6,REACT,B-SKILL
6,JS,I-SKILL
6,CSS,B-SKILL
6,MYSQL,B-SKILL
6,DATABASE,I-SKILL
6,LANGUAGE,O
6,SPOKEN,O
6,ENGLISH,O
6,FILIPINO,O
6,BISAYA,O
6,/,O
6,CEBUANO,O
6,MERANAO,O
6,(VERNACULAR,O
6,LANGUAGE),O
6,Abhinav,B-PER
6,Singh,I-PER
6,Technical,O
6,Soln.,O
6,Arch.,O
6,Associate,O
6,Director,O
6,Identity,B-SKILL
6,Access,I-SKILL
6,Management,I-SKILL
6,Phone:,O
6,8.09E+09,O
6,Email:,O
6,rajiiit@gmail.com,O
6,SUMMARY,O
6,IT,O
6,professional,O
6,with,O
6,over,O
6,10,O
6,Years,O
6,of,O
6,experience,O
6,in,O
6,Identity,B-SKILL
6,&,I-SKILL
6,Access,I-SKILL
6,Management,I-SKILL
6,(IAM),B-SKILL
6,domain,O
6,across,O
6,multiple,O
6,tools.,O
6,Has,O
6,good,O
6,knowledge,O
6,on,O
6,SailPoint,B-SKILL
6,IdentityNow/IIQ,B-SKILL
6,RSA,B-SKILL
6,IGL,O
6,IAM,B-SKILL
6,tools.,O
6,Good,O
6,knowledge,O
6,on,O
6,CyberArk/BeyondTrust,B-SKILL
6,PAM,B-SKILL
6,tools,O
6,Good,O
6,knowledge,O
6,on,O
6,PingFederate,B-SKILL
6,SSO.,O
6,Leading,O
6,a,O
6,team,O
6,of,O
6,geographically,O
6,dispersed,O
6,resources,O
6,to,O
6,deliver,O
6,technology,O
6,projects,O
6,on,O
6,time.,O
6,Maintaining,O
6,end-to-end,O
6,accountability,O
6,for,O
6,customer,O
6,satisfaction,O
6,and,O
6,overall,O
6,delivery,O
6,excellence,O
6,within,O
6,specific,O
6,service,O
6,land,O
6,geographic,O
6,responsibilities.,O
6,Proficient,O
6,in,O
6,creating,O
6,the,O
6,Daily,O
6,Weekly,O
6,Monthly,O
6,and,O
6,Quarterly,O
6,reports,O
6,SLA,B-SKILL
6,Matrix,I-SKILL
6,KPI's,B-SKILL
6,and,O
6,share,O
6,with,O
6,client.,O
6,Project,B-ROLE
6,leader,I-ROLE
6,with,O
6,proven,O
6,experience,O
6,directing,O
6,all,O
6,phases,O
6,of,O
6,complex,O
6,projects,O
6,while,O
6,managing,O
6,motivating,O
6,and,O
6,mentoring,O
6,global,O
6,team,O
6,members.,O
6,Interact,O
6,with,O
6,Client,O
6,on,O
6,daily,O
6,to,O
6,provide,O
6,the,O
6,project,O
6,status,O
6,and,O
6,try,O
6,to,O
6,understand,O
6,the,O
6,pain,O
6,area,O
6,if,O
6,the,O
6,customer,O
6,is,O
6,facing,O
6,any,O
6,issue.,O
6,Lead,O
6,and,O
6,inspire,O
6,the,O
6,team,O
6,under,O
6,severe,O
6,constraints,O
6,and,O
6,support,O
6,them,O
6,if,O
6,they,O
6,need,O
6,technical,O
6,and,O
6,functional,O
6,help,O
6,related,O
6,to,O
6,project,O
6,work.,O
6,Strong,O
6,technical,O
6,analytical,O
6,interpersonal,O
6,management,O
6,and,O
6,communication,O
6,skills.,O
6,Conceptually,O
6,strong,O
6,with,O
6,an,O
6,innovative,O
6,and,O
6,analytical,O
6,approach,O
6,to,O
6,the,O
6,work,O
6,with,O
6,an,O
6,eye,O
6,for,O
6,detail.,O
6,Enriched,O
6,with,O
6,the,O
6,ability,O
6,to,O
6,learn,O
6,new,O
6,concepts,O
6,and,O
6,technology,O
6,within,O
6,a,O
6,short,O
6,span,O
6,of,O
6,time.,O
6,Strong,O
6,knowledge,O
6,of,O
6,SDLC/STLC,B-SKILL
6,Agile,B-SKILL
6,Test,O
6,methodologyâ€™s,O
6,Feasibility,O
6,Requirements,O
6,Analysis,O
6,Test,B-SKILL
6,case,I-SKILL
6,Design,I-SKILL
6,Testing,B-SKILL
6,Support.,B-SKILL
6,Self-motivated,O
6,hardworking,O
6,and,O
6,goal-oriented,O
6,with,O
6,a,O
6,high,O
6,degree,O
6,of,O
6,flexibility,O
6,creativity,O
6,commitment,O
6,and,O
6,optimism.,O
6,Possess,O
6,excellent,O
6,communication,O
6,and,O
6,interpersonal,O
6,traits,O
6,with,O
6,talent,O
6,for,O
6,problem,O
6,solving,O
6,through,O
6,reasoned,O
7,thought,O
7,processes.,O
7,As,O
7,an,B-SKILL
7,ITIL,I-SKILL
7,v4,I-SKILL
7,Foundation,O
7,certified,O
7,professional,O
7,I,O
7,also,O
7,have,O
7,a,O
7,clear,O
7,understanding,O
7,for,O
7,every,O
7,aspect,O
7,of,O
7,ITSM,B-SKILL
7,to,O
7,enhance,O
7,the,O
7,productivity,O
7,at,O
7,workplace,O
7,with,O
7,high,O
7,customer,O
7,centric,O
7,approach.,O
7,EXPERIENCE,O
7,Jul-18,O
7,â€“Present,O
7,NTT,B-ORG
7,DATA,I-ORG
7,Technical,B-ROLE
7,Soln.,I-ROLE
7,Arch.,I-ROLE
7,Associate,I-ROLE
7,Director,I-ROLE
7,Bengaluru,O
7,Jan-11,O
7,â€“,O
7,Jul-18,O
7,EDUCATION,O
7,2005,O
7,â€“,O
7,2009,O
7,SKILLS,O
7,COGNIZANT,B-ORG
7,TECHNOLOGY,I-ORG
7,SOLUTIONS,I-ORG
7,Senior,B-ROLE
7,Associate,I-ROLE
7,VINAYAKA,O
7,MISSION'S,O
7,RESEARCH,O
7,FOUNDATIONDEEMED,O
7,UNIVERSITY,O
7,IAM,B-SKILL
7,Tools,O
7,SailPoint,B-SKILL
7,IdentityNow,B-SKILL
7,RSA,B-SKILL
7,Identity,I-SKILL
7,Governance,I-SKILL
7,Lifecycle(IGL),I-SKILL
7,SailPoint,B-SKILL
7,IdentityIQ,I-SKILL
7,PAM,B-SKILL
7,Tools,O
7,CyberArk,B-SKILL
7,SSO,B-SKILL
7,Tools,O
7,PingFederate,B-SKILL
7,SSO,I-SKILL
7,PingID,B-SKILL
7,MFA,I-SKILL
7,Programming/Scripting,O
7,Language,O
7,Core,B-SKILL
7,Java/,I-SKILL
7,PowerShell/JavaScript/BeanShell,I-SKILL
7,Databases,O
7,Oracle,B-SKILL
